EL,ER,SL,SR,type
90,90,93,93,2
90,90,93,93,2
90,90,93,93,2
90,90,93,93,2
90,90,93,93,2
90,90,93,93,2
90,90,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
89,89,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
88,88,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
87,87,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
86,86,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
85,85,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
84,84,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
83,83,93,93,2
82,82,93,93,2
82,82,93,93,2
82,82,93,93,2
82,82,93,93,2
82,82,93,93,2
82,82,93,93,2
82,82,93,93,2
82,82,93,93,2
82,82,93,93,2
81,81,93,93,2
81,81,93,93,2
81,81,93,93,2
81,81,93,93,2
81,81,93,93,2
80,80,93,93,2
80,80,93,93,2
80,80,93,93,2
79,79,93,93,2
79,79,93,93,2
79,79,93,93,2
78,78,93,93,2
78,78,93,93,2
93,93,94,94,2
93,93,94,94,2
92,92,94,94,2
92,92,94,94,2
92,92,94,94,2
92,92,94,94,2
92,92,94,94,2
91,91,94,94,2
91,91,94,94,2
91,91,94,94,2
91,91,94,94,2
91,91,94,94,2
91,91,94,94,2
91,91,94,94,2
91,91,94,94,2
91,91,94,94,2
91,91,94,94,2
91,91,94,94,2
91,91,94,94,2
91,91,94,94,2
91,91,94,94,2
91,91,94,94,2
91,91,94,94,2
91,91,94,94,2
91,91,94,94,2
90,90,94,94,2
90,90,94,94,2
90,90,94,94,2
90,90,94,94,2
90,90,94,94,2
90,90,94,94,2
90,90,94,94,2
90,90,94,94,2
90,90,94,94,2
90,90,94,94,2
90,90,94,94,2
90,90,94,94,2
90,90,94,94,2
90,90,94,94,2
90,90,94,94,2
90,90,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
89,89,94,94,2
88,88,94,94,2
88,88,94,94,2
88,88,94,94,2
88,88,94,94,2
88,88,94,94,2
88,88,94,94,2
88,88,94,94,2
88,88,94,94,2
88,88,94,94,2
88,88,94,94,2
88,88,94,94,2
88,88,94,94,2
88,88,94,94,2
88,88,94,94,2
88,88,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
87,87,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
86,86,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
85,85,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
84,84,94,94,2
83,83,94,94,2
83,83,94,94,2
83,83,94,94,2
83,83,94,94,2
83,83,94,94,2
83,83,94,94,2
83,83,94,94,2
83,83,94,94,2
83,83,94,94,2
82,82,94,94,2
82,82,94,94,2
82,82,94,94,2
82,82,94,94,2
82,82,94,94,2
81,81,94,94,2
81,81,94,94,2
81,81,94,94,2
81,81,94,94,2
81,81,94,94,2
80,80,94,94,2
80,80,94,94,2
80,80,94,94,2
80,80,94,94,2
79,79,94,94,2
78,78,94,94,2
78,78,94,94,2
94,94,95,95,2
93,93,95,95,2
93,93,95,95,2
93,93,95,95,2
92,92,95,95,2
92,92,95,95,2
92,92,95,95,2
92,92,95,95,2
92,92,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
91,91,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
90,90,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
89,89,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
88,88,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
87,87,95,95,2
86,86,95,95,2
86,86,95,95,2
86,86,95,95,2
86,86,95,95,2
86,86,95,95,2
86,86,95,95,2
86,86,95,95,2
86,86,95,95,2
86,86,95,95,2
86,86,95,95,2
86,86,95,95,2
86,86,95,95,2
86,86,95,95,2
86,86,95,95,2
85,85,95,95,2
85,85,95,95,2
85,85,95,95,2
85,85,95,95,2
85,85,95,95,2
85,85,95,95,2
85,85,95,95,2
85,85,95,95,2
85,85,95,95,2
85,85,95,95,2
85,85,95,95,2
85,85,95,95,2
85,85,95,95,2
85,85,95,95,2
85,85,95,95,2
84,84,95,95,2
84,84,95,95,2
84,84,95,95,2
84,84,95,95,2
84,84,95,95,2
84,84,95,95,2
84,84,95,95,2
84,84,95,95,2
84,84,95,95,2
84,84,95,95,2
84,84,95,95,2
84,84,95,95,2
84,84,95,95,2
83,83,95,95,2
83,83,95,95,2
83,83,95,95,2
83,83,95,95,2
83,83,95,95,2
82,82,95,95,2
82,82,95,95,2
82,82,95,95,2
82,82,95,95,2
82,82,95,95,2
81,81,95,95,2
81,81,95,95,2
81,81,95,95,2
81,81,95,95,2
80,80,95,95,2
79,79,95,95,2
79,79,95,95,2
78,78,95,95,2
94,94,96,96,2
94,94,96,96,2
93,93,96,96,2
93,93,96,96,2
93,93,96,96,2
93,93,96,96,2
93,93,96,96,2
93,93,96,96,2
93,93,96,96,2
93,93,96,96,2
93,93,96,96,2
93,93,96,96,2
93,93,96,96,2
93,93,96,96,2
93,93,96,96,2
92,92,96,96,2
92,92,96,96,2
92,92,96,96,2
92,92,96,96,2
92,92,96,96,2
92,92,96,96,2
92,92,96,96,2
92,92,96,96,2
92,92,96,96,2
92,92,96,96,2
92,92,96,96,2
92,92,96,96,2
92,92,96,96,2
92,92,96,96,2
92,92,96,96,2
92,92,96,96,2
92,92,96,96,2
92,92,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
91,91,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
90,90,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
89,89,96,96,2
88,88,96,96,2
88,88,96,96,2
88,88,96,96,2
88,88,96,96,2
88,88,96,96,2
88,88,96,96,2
88,88,96,96,2
88,88,96,96,2
88,88,96,96,2
88,88,96,96,2
88,88,96,96,2
88,88,96,96,2
88,88,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
87,87,96,96,2
86,86,96,96,2
86,86,96,96,2
86,86,96,96,2
86,86,96,96,2
86,86,96,96,2
86,86,96,96,2
86,86,96,96,2
86,86,96,96,2
86,86,96,96,2
86,86,96,96,2
86,86,96,96,2
86,86,96,96,2
86,86,96,96,2
86,86,96,96,2
85,85,96,96,2
85,85,96,96,2
85,85,96,96,2
85,85,96,96,2
85,85,96,96,2
85,85,96,96,2
85,85,96,96,2
85,85,96,96,2
85,85,96,96,2
85,85,96,96,2
85,85,96,96,2
84,84,96,96,2
84,84,96,96,2
84,84,96,96,2
84,84,96,96,2
84,84,96,96,2
84,84,96,96,2
84,84,96,96,2
83,83,96,96,2
83,83,96,96,2
83,83,96,96,2
83,83,96,96,2
82,82,96,96,2
82,82,96,96,2
82,82,96,96,2
80,80,96,96,2
80,80,96,96,2
96,96,97,97,2
95,95,97,97,2
95,95,97,97,2
95,95,97,97,2
94,94,97,97,2
94,94,97,97,2
94,94,97,97,2
94,94,97,97,2
94,94,97,97,2
94,94,97,97,2
94,94,97,97,2
94,94,97,97,2
94,94,97,97,2
93,93,97,97,2
93,93,97,97,2
93,93,97,97,2
93,93,97,97,2
93,93,97,97,2
93,93,97,97,2
93,93,97,97,2
93,93,97,97,2
93,93,97,97,2
93,93,97,97,2
93,93,97,97,2
93,93,97,97,2
93,93,97,97,2
93,93,97,97,2
93,93,97,97,2
93,93,97,97,2
93,93,97,97,2
93,93,97,97,2
92,92,97,97,2
92,92,97,97,2
92,92,97,97,2
92,92,97,97,2
92,92,97,97,2
92,92,97,97,2
92,92,97,97,2
92,92,97,97,2
92,92,97,97,2
92,92,97,97,2
92,92,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
91,91,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
90,90,97,97,2
89,89,97,97,2
89,89,97,97,2
89,89,97,97,2
89,89,97,97,2
89,89,97,97,2
89,89,97,97,2
89,89,97,97,2
89,89,97,97,2
89,89,97,97,2
89,89,97,97,2
89,89,97,97,2
89,89,97,97,2
89,89,97,97,2
89,89,97,97,2
89,89,97,97,2
88,88,97,97,2
88,88,97,97,2
88,88,97,97,2
88,88,97,97,2
88,88,97,97,2
88,88,97,97,2
88,88,97,97,2
88,88,97,97,2
88,88,97,97,2
88,88,97,97,2
88,88,97,97,2
88,88,97,97,2
88,88,97,97,2
88,88,97,97,2
88,88,97,97,2
88,88,97,97,2
88,88,97,97,2
87,87,97,97,2
87,87,97,97,2
87,87,97,97,2
87,87,97,97,2
87,87,97,97,2
87,87,97,97,2
87,87,97,97,2
87,87,97,97,2
87,87,97,97,2
87,87,97,97,2
87,87,97,97,2
86,86,97,97,2
86,86,97,97,2
86,86,97,97,2
86,86,97,97,2
86,86,97,97,2
86,86,97,97,2
86,86,97,97,2
85,85,97,97,2
85,85,97,97,2
85,85,97,97,2
84,84,97,97,2
84,84,97,97,2
84,84,97,97,2
84,84,97,97,2
82,82,97,97,2
97,97,98,98,2
96,96,98,98,2
96,96,98,98,2
95,95,98,98,2
95,95,98,98,2
95,95,98,98,2
95,95,98,98,2
95,95,98,98,2
94,94,98,98,2
94,94,98,98,2
94,94,98,98,2
94,94,98,98,2
94,94,98,98,2
94,94,98,98,2
94,94,98,98,2
94,94,98,98,2
94,94,98,98,2
94,94,98,98,2
94,94,98,98,2
93,93,98,98,2
93,93,98,98,2
93,93,98,98,2
93,93,98,98,2
93,93,98,98,2
93,93,98,98,2
93,93,98,98,2
93,93,98,98,2
93,93,98,98,2
93,93,98,98,2
93,93,98,98,2
93,93,98,98,2
93,93,98,98,2
93,93,98,98,2
92,92,98,98,2
92,92,98,98,2
92,92,98,98,2
92,92,98,98,2
92,92,98,98,2
92,92,98,98,2
92,92,98,98,2
92,92,98,98,2
92,92,98,98,2
92,92,98,98,2
92,92,98,98,2
92,92,98,98,2
92,92,98,98,2
92,92,98,98,2
92,92,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
91,91,98,98,2
90,90,98,98,2
90,90,98,98,2
90,90,98,98,2
90,90,98,98,2
90,90,98,98,2
90,90,98,98,2
90,90,98,98,2
90,90,98,98,2
90,90,98,98,2
90,90,98,98,2
90,90,98,98,2
90,90,98,98,2
89,89,98,98,2
89,89,98,98,2
89,89,98,98,2
89,89,98,98,2
89,89,98,98,2
89,89,98,98,2
89,89,98,98,2
89,89,98,98,2
89,89,98,98,2
89,89,98,98,2
89,89,98,98,2
89,89,98,98,2
89,89,98,98,2
89,89,98,98,2
88,88,98,98,2
88,88,98,98,2
88,88,98,98,2
88,88,98,98,2
88,88,98,98,2
88,88,98,98,2
88,88,98,98,2
88,88,98,98,2
88,88,98,98,2
88,88,98,98,2
88,88,98,98,2
88,88,98,98,2
88,88,98,98,2
87,87,98,98,2
87,87,98,98,2
87,87,98,98,2
87,87,98,98,2
87,87,98,98,2
87,87,98,98,2
87,87,98,98,2
87,87,98,98,2
87,87,98,98,2
87,87,98,98,2
87,87,98,98,2
87,87,98,98,2
87,87,98,98,2
87,87,98,98,2
86,86,98,98,2
86,86,98,98,2
85,85,98,98,2
85,85,98,98,2
84,84,98,98,2
98,98,99,99,2
98,98,99,99,2
98,98,99,99,2
97,97,99,99,2
97,97,99,99,2
96,96,99,99,2
96,96,99,99,2
96,96,99,99,2
96,96,99,99,2
95,95,99,99,2
95,95,99,99,2
95,95,99,99,2
95,95,99,99,2
95,95,99,99,2
95,95,99,99,2
94,94,99,99,2
94,94,99,99,2
94,94,99,99,2
94,94,99,99,2
94,94,99,99,2
94,94,99,99,2
94,94,99,99,2
94,94,99,99,2
93,93,99,99,2
93,93,99,99,2
93,93,99,99,2
93,93,99,99,2
93,93,99,99,2
93,93,99,99,2
93,93,99,99,2
93,93,99,99,2
93,93,99,99,2
93,93,99,99,2
93,93,99,99,2
93,93,99,99,2
93,93,99,99,2
93,93,99,99,2
93,93,99,99,2
93,93,99,99,2
93,93,99,99,2
93,93,99,99,2
92,92,99,99,2
92,92,99,99,2
92,92,99,99,2
92,92,99,99,2
92,92,99,99,2
92,92,99,99,2
92,92,99,99,2
92,92,99,99,2
92,92,99,99,2
92,92,99,99,2
92,92,99,99,2
92,92,99,99,2
92,92,99,99,2
92,92,99,99,2
92,92,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
91,91,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
88,88,99,99,2
88,88,99,99,2
88,88,99,99,2
88,88,99,99,2
88,88,99,99,2
87,87,99,99,2
87,87,99,99,2
86,86,99,99,2
86,86,99,99,2
86,86,99,99,2
85,85,99,99,2
85,85,99,99,2
83,83,99,99,2
83,83,99,99,2
83,83,99,99,2
81,81,99,99,2
98,98,100,100,2
98,98,100,100,2
98,98,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
89,89,100,100,2
89,89,100,100,2
89,89,100,100,2
89,89,100,100,2
89,89,100,100,2
89,89,100,100,2
89,89,100,100,2
89,89,100,100,2
89,89,100,100,2
89,89,100,100,2
88,88,100,100,2
88,88,100,100,2
88,88,100,100,2
88,88,100,100,2
88,88,100,100,2
87,87,100,100,2
87,87,100,100,2
87,87,100,100,2
86,86,100,100,2
86,86,100,100,2
85,85,100,100,2
99,99,101,101,2
99,99,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
90,90,101,101,2
